listing_id,detail_url,province,district,granularity,provenance,address_raw,address_sanitized,raw_query,raw_status,raw_lat,raw_lon,raw_display_name,raw_candidate_count,raw_admin_match,raw_spatial_precision,raw_spatially_useful,sanitized_query,sanitized_status,sanitized_lat,sanitized_lon,sanitized_display_name,sanitized_candidate_count,sanitized_admin_match,sanitized_spatial_precision,sanitized_spatially_useful
183275,https://batdongsan.vn/ban-nha-nguyen-van-cu-118m-x-5-tang-mat-tien-55m-thang-may-gara-kinh-doanh-r183275,Hà Nội,Long Biên,alley_or_lane,dedicated_address,"khu vực Nguyễn Văn Cừ, cách cầu Chương Dương 200m, mặt ngõ ôtô thông , cạnh bệnh viện Bắc Hà",khu vực Nguyễn Văn Cừ cách cầu Chương Dương mặt ngõ ôtô thông cạnh bệnh viện Bắc Hà,"khu vực Nguyễn Văn Cừ, cách cầu Chương Dương 200m, mặt ngõ ôtô thông , cạnh bệnh viện Bắc Hà, Long Biên, Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"khu vực Nguyễn Văn Cừ cách cầu Chương Dương mặt ngõ ôtô thông cạnh bệnh viện Bắc Hà, Long Biên, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
196008,https://batdongsan.vn/nha-pho-vuong-thua-vu-khu-phan-lo-quan-doi-hai-mat-ngo-thoang-truoc-sau-kinh-doanh-r196008,Hà Nội,Thanh Xuân,alley_or_lane,title,PHỐ VƯƠNG THỪA VŨ - KHU PHÂN LÔ QUÂN ĐỘI - HAI MẶT NGÕ THOÁNG TRƯỚC SAU - KINH DOANH,PHỐ VƯƠNG THỪA VŨ KHU QUÂN ĐỘI HAI MẶT NGÕ THOÁNG TRƯỚC SAU,"PHỐ VƯƠNG THỪA VŨ - KHU PHÂN LÔ QUÂN ĐỘI - HAI MẶT NGÕ THOÁNG TRƯỚC SAU - KINH DOANH, Thanh Xuân, Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"PHỐ VƯƠNG THỪA VŨ KHU QUÂN ĐỘI HAI MẶT NGÕ THOÁNG TRƯỚC SAU, Thanh Xuân, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
119434,https://batdongsan.vn/ban-nha-o-nghia-do-o-to-do-cua-ngo-thong-tu-tung-gia-chi-nho-11-ty-r119434,Hà Nội,Cầu Giấy,alley_or_lane,title,NGÕ THÔNG TỨ TUNG - GIÁ CHỈ NHÔ 11 TỶ,GIÁ CHỈ NHÔ,"NGÕ THÔNG TỨ TUNG - GIÁ CHỈ NHÔ 11 TỶ, Cầu Giấy, Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"GIÁ CHỈ NHÔ, Cầu Giấy, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
118762,https://batdongsan.vn/ban-nha-hoang-hoa-tham-ba-dinh-ngo-ba-gac-tranh-san-go-cua-chong-chay-noi-that-cao-cap-r118762,Hà Nội,Ba Đình,alley_or_lane,dedicated_address,"Đường Hoàng Hoa Thám, Ngõ thông, Khu vực 3 Đình",Đường Hoàng Hoa Thám Ngõ thông Khu vực 3 Đình,"Đường Hoàng Hoa Thám, Ngõ thông, Khu vực 3 Đình, Ba Đình, Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"Đường Hoàng Hoa Thám Ngõ thông Khu vực 3 Đình, Ba Đình, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
101016,https://batdongsan.vn/ban-nha-ngo-73-hoang-ngan-phuong-nhan-chinh-tang-1-de-o-to-mat-tien-5m-gia-77-ty-r271199,Hà Nội,Thanh Xuân,full_address,title,"ngõ 73 Hoàng Ngân, phường Nhân Chính",ngõ 73 Hoàng Ngân phường Nhân Chính,"ngõ 73 Hoàng Ngân, phường Nhân Chính, Thanh Xuân, Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"ngõ 73 Hoàng Ngân phường Nhân Chính, Thanh Xuân, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
191617,https://batdongsan.vn/lo-goc-mat-ngo-lon-co-via-he-206m2-ngo-298-ngoc-lam-2-mat-thoang-r191617,Hà Nội,Long Biên,full_address,dedicated_address,"Ngõ 298 Ngọc Lâm, phường Bồ Đề, quận Long Biên",Ngõ 298 Ngọc Lâm phường Bồ Đề quận Long Biên,"Ngõ 298 Ngọc Lâm, phường Bồ Đề, quận Long Biên, Long Biên, Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"Ngõ 298 Ngọc Lâm phường Bồ Đề quận Long Biên, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
143100,https://batdongsan.vn/dep-thattt-nghia-tan-cau-giay-5470m-2pn-noi-that-xin-so-38-ty-r143100,Hà Nội,Cầu Giấy,house_number_and_street,title,"💥ĐẸP THẬT💥TT Nghĩa Tân, Cầu Giấy 54/70m 2PN Nội thất xịn sò, 3.8 Tỷ",💥ĐẸP THẬT💥TT Nghĩa Tân Cầu Giấy 54/ Nội thất xịn sò,"💥ĐẸP THẬT💥TT Nghĩa Tân, Cầu Giấy 54/70m 2PN Nội thất xịn sò, 3.8 Tỷ, Cầu Giấy, Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"💥ĐẸP THẬT💥TT Nghĩa Tân Cầu Giấy 54/ Nội thất xịn sò, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
109964,https://batdongsan.vn/ban-nha-dai-mo-nam-tu-liem-mat-tien-4m-duong-nhua-oto-do-cua-5-tang-full-noi-thatdien-tich-35m-chi-hon-4-ty-r280158,Hà Nội,Nam Từ Liêm,house_number_and_street,title,MẶT TIỀN 4m ĐƯỜNG NHỰA,ĐƯỜNG NHỰA,"MẶT TIỀN 4m ĐƯỜNG NHỰA, Nam Từ Liêm, Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"ĐƯỜNG NHỰA, Nam Từ Liêm, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
188118,https://batdongsan.vn/ban-nha-co-linh-lo-goc-via-he-xe-container-quay-dau-r188118,Hà Nội,Long Biên,landmark_only,dedicated_address,"khu vực Cổ Linh, gần Aeonmall, cách cầu Trần Hưng Đạo 500m, trước nhà vỉa hè, xe container quay đầu, view vườn hoa",khu vực Cổ Linh gần Aeonmall cách cầu Trần Hưng Đạo trước nhà vỉa hè xe container quay đầu view vườn hoa,"khu vực Cổ Linh, gần Aeonmall, cách cầu Trần Hưng Đạo 500m, trước nhà vỉa hè, xe container quay đầu, view vườn hoa, Long Biên, Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"khu vực Cổ Linh gần Aeonmall cách cầu Trần Hưng Đạo trước nhà vỉa hè xe container quay đầu view vườn hoa, Long Biên, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
164265,https://batdongsan.vn/ban-nha-hoang-liet-hoang-mai-gan-o-to-vai-buoc-ra-vanh-dai-3-36m2-62-ty-r164265,Hà Nội,Hoàng Mai,landmark_only,title,"Bán nhà Hoàng Liệt, Hoàng Mai, gần ô tô, vài bước ra Vành Đai 3, 36m2, 6.2 tỷ",Hoàng Liệt Hoàng Mai vài bước ra Vành Đai 3,"Bán nhà Hoàng Liệt, Hoàng Mai, gần ô tô, vài bước ra Vành Đai 3, 36m2, 6.2 tỷ, Hoàng Mai, Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"Hoàng Liệt Hoàng Mai vài bước ra Vành Đai 3, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
192599,https://batdongsan.vn/ban-nha-4-tang-moi-39m2-phuong-o-cho-dua-dong-da-o-ngay-gia-88-ty-r192599,Hà Nội,Đống Đa,landmark_only,description,"Bán nhà 4 tầng mới – 39m² – Phường Ô Chợ Dừa – Đống Đa – Ở ngay – Giá 8,8 tỷ",mới 39m² Phường Ô Chợ Dừa Đống Đa,"Bán nhà 4 tầng mới – 39m² – Phường Ô Chợ Dừa – Đống Đa – Ở ngay – Giá 8,8 tỷ, Đống Đa, Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"mới 39m² Phường Ô Chợ Dừa Đống Đa, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
142500,https://batdongsan.vn/5-ty-x-tieu-hoc-nhan-nha-o-ngay-tai-trau-quy-gia-lam-so-51m2-full-tho-cu-r142500,Hà Nội,Gia Lâm,landmark_only,title,"5 tỷ x tiểu học nhận nhà ở ngay tại Trâu Quỳ, Gia Lâm. Sổ 51m2 full thổ cư.",Gia Lâm Sổ full thổ cư,"5 tỷ x tiểu học nhận nhà ở ngay tại Trâu Quỳ, Gia Lâm. Sổ 51m2 full thổ cư., Gia Lâm, Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"Gia Lâm Sổ full thổ cư, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
128965,https://batdongsan.vn/nha-dep-don-tet-gia-78-ty-khuong-trung-thanh-xuan-40m-4-tang-cach-o-to-15m-gan-ho-an-sinh-r128965,Hà Nội,Thanh Xuân,landmark_only,title,"Nhà đẹp đón tết, Giá 7.8 tỷ Khương Trung, Thanh Xuân, 40m, 4 tầng, cách ô tô 15m, gần Hồ, an sinh",đón tết Thanh Xuân cách ô tô gần Hồ an sinh,"Nhà đẹp đón tết, Giá 7.8 tỷ Khương Trung, Thanh Xuân, 40m, 4 tầng, cách ô tô 15m, gần Hồ, an sinh, Thanh Xuân, Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"đón tết Thanh Xuân cách ô tô gần Hồ an sinh, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
179664,https://batdongsan.vn/ban-chung-cu-mat-pho-hai-ba-trung-80m-3-ngu-2-wc-chi-nhinh-3-ty-chua-so-r179664,Hà Nội,Hai Bà Trưng,project_or_residential_area,title,Bán chung cư mặt phố Hai Bà Trưng 80m 3 ngủ 2 wc chỉ nhỉnh 3 tỷ chưa sổ,Bán chung cư mặt phố Hai Bà Trưng 3 ngủ chỉ chưa sổ,"Bán chung cư mặt phố Hai Bà Trưng 80m 3 ngủ 2 wc chỉ nhỉnh 3 tỷ chưa sổ, Hai Bà Trưng, Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"Bán chung cư mặt phố Hai Bà Trưng 3 ngủ chỉ chưa sổ, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
135308,https://batdongsan.vn/ban-can-ho-tap-the-tang-1-nhan-hoa-vu-trong-phung-o-to-kd-72m-3pn-4-ty-hon-r135308,Hà Nội,Thanh Xuân,project_or_residential_area,title,"Bán Căn Hộ Tập Thể Tầng 1 Nhân Hoà, Vũ Trọng Phụng, Ô Tô, KD 72m 3PN 4 Tỷ Hơn.",Tập Thể Tầng 1 Nhân Hoà Vũ Trọng Phụng Ô Tô KD,"Bán Căn Hộ Tập Thể Tầng 1 Nhân Hoà, Vũ Trọng Phụng, Ô Tô, KD 72m 3PN 4 Tỷ Hơn., Thanh Xuân, Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"Tập Thể Tầng 1 Nhân Hoà Vũ Trọng Phụng Ô Tô KD, Thanh Xuân, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
122320,https://batdongsan.vn/toa-can-ho-dich-vu-do-duc-duc-nam-tu-liem-120m-10-tang-thang-may-mt-5m-gia-35-ty-r122320,Hà Nội,Nam Từ Liêm,project_or_residential_area,title,"TOÀ CĂN HỘ DỊCH VỤ ĐỖ ĐỨC DỤC, NAM TỪ LIÊM. 120M 10 TẦNG THANG MÁY MT 5M GIÁ 35 TỶ",TOÀ CĂN HỘ DỊCH VỤ ĐỖ ĐỨC DỤC NAM TỪ LIÊM MT,"TOÀ CĂN HỘ DỊCH VỤ ĐỖ ĐỨC DỤC, NAM TỪ LIÊM. 120M 10 TẦNG THANG MÁY MT 5M GIÁ 35 TỶ, Nam Từ Liêm, Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"TOÀ CĂN HỘ DỊCH VỤ ĐỖ ĐỨC DỤC NAM TỪ LIÊM MT, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
85293,https://batdongsan.vn/ban-nha-dat-dich-vu-kdt-van-khe-o-to-vao-nha-50m2-5-tang-thiet-ke-hop-ly-nhinh-8-ty-r255458,Hà Nội,Hà Đông,project_or_residential_area,title,"Bán nhà đất dịch vụ KĐT Văn Khê, ô tô vào nhà, 50m2, 5 tầng, thiết kế hợp lý, nhỉnh 8 tỷ",dịch vụ KĐT Văn Khê thiết kế hợp lý,"Bán nhà đất dịch vụ KĐT Văn Khê, ô tô vào nhà, 50m2, 5 tầng, thiết kế hợp lý, nhỉnh 8 tỷ, Hà Đông, Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"dịch vụ KĐT Văn Khê thiết kế hợp lý, Hà Đông, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
165175,https://batdongsan.vn/ban-chung-cu-mini-le-duc-tho-my-dinh-nam-tu-liem-81m2-7-tang-22p-gia-168-ti-r165175,Hà Nội,Nam Từ Liêm,project_or_residential_area,title,"bán chung cư mini lê đức thọ, mỹ đình, nam từ liêm, 81m2, 7 tầng, 22P, giá 16,8 tỉ",bán chung cư mini lê đức thọ mỹ đình nam từ liêm 22P,"bán chung cư mini lê đức thọ, mỹ đình, nam từ liêm, 81m2, 7 tầng, 22P, giá 16,8 tỉ, Nam Từ Liêm, Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"bán chung cư mini lê đức thọ mỹ đình nam từ liêm 22P, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
185318,https://batdongsan.vn/hot-ngo-quyen-ha-dong-75m-nhinh-15-ty-lo-goc-oto-do-cua-nha-dan-xay-biet-thu-an-sinh-dinh-r185318,Hà Nội,Hà Đông,project_or_residential_area,dedicated_address,"cạnh học viện trính trị ,kđt văn khê ,bạt ngàn",cạnh học viện trính trị kđt văn khê bạt ngàn,"cạnh học viện trính trị ,kđt văn khê ,bạt ngàn, Hà Đông, Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"cạnh học viện trính trị kđt văn khê bạt ngàn, Hà Đông, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
126974,https://batdongsan.vn/ban-2-toa-chdv-cao-cap-pham-van-dong-ngay-kdt-tp-giao-luu-cv-hoa-binh-gan-mega-market-giap-r126974,Hà Nội,Bắc Từ Liêm,project_or_residential_area,title,"BÁN 2 TÒA CHDV CAO CẤP PHẠM VĂN ĐỒNG ( NGAY KĐT TP GIAO LƯU, CV HÒA BÌNH GẦN MEGA MARKET): GIÁP",BÁN 2 TÒA CHDV CAO CẤP PHẠM VĂN ĐỒNG NGAY KĐT TP GIAO LƯU CV HÒA BÌNH GẦN MEGA MARKET GIÁP,"BÁN 2 TÒA CHDV CAO CẤP PHẠM VĂN ĐỒNG ( NGAY KĐT TP GIAO LƯU, CV HÒA BÌNH GẦN MEGA MARKET): GIÁP, Bắc Từ Liêm, Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"BÁN 2 TÒA CHDV CAO CẤP PHẠM VĂN ĐỒNG NGAY KĐT TP GIAO LƯU CV HÒA BÌNH GẦN MEGA MARKET GIÁP, Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
127920,https://batdongsan.vn/toa-can-ho-dich-my-dinh-9-phong-khep-kin-dong-tien-dinh-so-hoa-hau-58m2-nhinh-10-ty-r127920,Hà Nội,Nam Từ Liêm,project_or_residential_area,title,TOÀ CĂN HỘ DỊCH MỸ ĐÌNH  - 9 PHÒNG KHÉP KÍN - DÒNG TIỀN ĐỈNH - SỔ HOA HẬU 58m2 - nhỉnh 10 tỷ,TOÀ CĂN HỘ DỊCH MỸ ĐÌNH 9 PHÒNG KHÉP KÍN DÒNG TIỀN ĐỈNH SỔ HOA HẬU,"TOÀ CĂN HỘ DỊCH MỸ ĐÌNH  - 9 PHÒNG KHÉP KÍN - DÒNG TIỀN ĐỈNH - SỔ HOA HẬU 58m2 - nhỉnh 10 tỷ, Nam Từ Liêm, Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"TOÀ CĂN HỘ DỊCH MỸ ĐÌNH 9 PHÒNG KHÉP KÍN DÒNG TIỀN ĐỈNH SỔ HOA HẬU, Nam Từ Liêm, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
119436,https://batdongsan.vn/ban-gap-nha-nguyen-khanh-toan-phuong-quan-hoa-cau-giay-55m2-53-ty-gan-pho-r119436,Hà Nội,Cầu Giấy,street_and_ward,description,BÁN GẤP NHÀ NGUYỄN KHÁNH TOÀN PHƯỜNG QUAN HOA CẦU GIẤY 55M2 5.3 TỶ GẦN PHỐ,BÁN GẤP NHÀ NGUYỄN KHÁNH TOÀN PHƯỜNG QUAN HOA CẦU GIẤY,"BÁN GẤP NHÀ NGUYỄN KHÁNH TOÀN PHƯỜNG QUAN HOA CẦU GIẤY 55M2 5.3 TỶ GẦN PHỐ, Cầu Giấy, Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"BÁN GẤP NHÀ NGUYỄN KHÁNH TOÀN PHƯỜNG QUAN HOA CẦU GIẤY, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
163640,https://batdongsan.vn/ban-nha-4-tang-tai-553-giai-phong-phuong-giap-bat-quan-hoang-mai-hn-r163640,Hà Nội,Quận Hoàng Mai,street_and_ward,description,"BÁN NHÀ 4 TẦNG TẠI 553 GIẢI PHÓNG, PHƯỜNG GIÁP BÁT, QUẬN HOÀNG MAI, HN",TẠI 553 GIẢI PHÓNG PHƯỜNG GIÁP BÁT QUẬN HOÀNG MAI HN,"BÁN NHÀ 4 TẦNG TẠI 553 GIẢI PHÓNG, PHƯỜNG GIÁP BÁT, QUẬN HOÀNG MAI, HN, Quận Hoàng Mai, Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"TẠI 553 GIẢI PHÓNG PHƯỜNG GIÁP BÁT QUẬN HOÀNG MAI HN, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
172724,https://batdongsan.vn/ban-nha-mat-pho-nguyen-cong-hoan-ba-dinh-164m2-mt-115m-dong-tien-100-trth-r172724,Hà Nội,Ba Đình,street_only,title,PHỐ NGUYỄN CÔNG HOAN,PHỐ NGUYỄN CÔNG HOAN,"PHỐ NGUYỄN CÔNG HOAN, Ba Đình, Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"PHỐ NGUYỄN CÔNG HOAN, Ba Đình, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
167726,https://batdongsan.vn/nha-pho-viet-hung-56-ty-190m-via-he-rongkinh-doanh-dinhlong-bien-ha-noi-r167726,Hà Nội,Long Biên,street_only,title,PHỐ VIỆT HƯNG 56 tỷ 190m VỈA HÈ RỘNG,PHỐ VIỆT HƯNG,"PHỐ VIỆT HƯNG 56 tỷ 190m VỈA HÈ RỘNG, Long Biên, Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"PHỐ VIỆT HƯNG, Long Biên, Thành phố Hà Nội, Việt Nam",EXACT_MATCH,21.0491358,105.892902,"Phố Việt Hưng, Phường Việt Hưng, Thành phố Hà Nội, 11806, Việt Nam",1,ADMIN_PARTIAL_MATCH,STREET,False
92765,https://batdongsan.vn/36-ty-20m-ra-pho-ho-khau-tran-quoc-vuong-cau-giay-32m2-x-5-tang-r262940,Hà Nội,Cầu Giấy,street_only,title,phố - Hổ khẩu Trần Quốc Vượng - Cầu Giấy - 32M2 x 5 Tầng,phố Hổ khẩu Trần Quốc Vượng Cầu Giấy x,"phố - Hổ khẩu Trần Quốc Vượng - Cầu Giấy - 32M2 x 5 Tầng, Cầu Giấy, Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"phố Hổ khẩu Trần Quốc Vượng Cầu Giấy x, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
175098,https://batdongsan.vn/ban-nha-tai-dong-mai-ha-dong-dt-35m2-thiet-ke-4-tang-nhinh-3-ty-r175098,Hà Nội,Hà Đông,street_only,title,"BÁN NHÀ TẠI ĐỒNG MAI - HÀ ĐÔNG DT 35M2 THIẾT KẾ 4 TẦNG, NHỈNH 3 TỶ",TẠI ĐỒNG MAI HÀ ĐÔNG THIẾT KẾ,"BÁN NHÀ TẠI ĐỒNG MAI - HÀ ĐÔNG DT 35M2 THIẾT KẾ 4 TẦNG, NHỈNH 3 TỶ, Hà Đông, Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"TẠI ĐỒNG MAI HÀ ĐÔNG THIẾT KẾ, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
187443,https://batdongsan.vn/ban-nha-mat-duong-tran-vy-cau-giay-vi-tri-dat-gia-kinh-doanh-dinh-dt-172m2-895-ty-r187443,Hà Nội,Cầu Giấy,street_only,title,ĐƯỜNG TRẦN VỸ CẦU GIẤY - VỊ TRÍ ĐẮT GIÁ KINH DOANH ĐỈNH,ĐƯỜNG TRẦN VỸ CẦU GIẤY VỊ TRÍ ĐẮT GIÁ ĐỈNH,"ĐƯỜNG TRẦN VỸ CẦU GIẤY - VỊ TRÍ ĐẮT GIÁ KINH DOANH ĐỈNH, Cầu Giấy, Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"ĐƯỜNG TRẦN VỸ CẦU GIẤY VỊ TRÍ ĐẮT GIÁ ĐỈNH, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
110666,https://batdongsan.vn/cuc-pham-trung-tam-thanh-xuan-lo-goc-kinh-doanh-nhinh-7-ty-r280860,Hà Nội,Thanh Xuân,street_only,title,CỰC PHẨM - TRUNG TÂM THANH XUÂN - LÔ GÓC- KINH DOANH - NHỈNH 7 TỶ,TRUNG TÂM THANH XUÂN LÔ GÓC,"CỰC PHẨM - TRUNG TÂM THANH XUÂN - LÔ GÓC- KINH DOANH - NHỈNH 7 TỶ, Thanh Xuân, Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"TRUNG TÂM THANH XUÂN LÔ GÓC, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
133821,https://batdongsan.vn/thuy-khue-tay-ho-dt55m2-x4t-mt3m-105-ty-full-noi-that-gan-pho-r133821,Hà Nội,Tây Hồ,street_only,description,THỤY KHUÊ - TÂY HỒ - DT55M2 X4T - MT3M - 10.5 TỶ - FULL NỘI THẤT  - GẦN PHỐ,THỤY KHUÊ TÂY HỒ X4T MT3M,"THỤY KHUÊ - TÂY HỒ - DT55M2 X4T - MT3M - 10.5 TỶ - FULL NỘI THẤT  - GẦN PHỐ, Tây Hồ, Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"THỤY KHUÊ TÂY HỒ X4T MT3M, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
146699,https://batdongsan.vn/ban-can-vip-kim-giang-5-tang-35m2-mt-45m-gia-nhinh-8-ty-r146699,Hà Nội,Thanh Xuân,street_only,dedicated_address,"Kim Giang, Thanh Xuân, Hà Nội",Kim Giang Thanh Xuân Hà Nội,"Kim Giang, Thanh Xuân, Hà Nội, Thanh Xuân, Hà Nội, Việt Nam",STREET_MATCH,20.984939,105.8117827,"Chung Cư A1 Kim Giang Tái Định Cư, Ngõ 80 Phố Hoàng Đạo Thành, Phường Khương Đình, Thành phố Hà Nội, 11410, Việt Nam",2,ADMIN_PARTIAL_MATCH,UNKNOWN,False,"Kim Giang Thanh Xuân Hà Nội, Việt Nam",STREET_MATCH,20.984939,105.8117827,"Chung Cư A1 Kim Giang Tái Định Cư, Ngõ 80 Phố Hoàng Đạo Thành, Phường Khương Đình, Thành phố Hà Nội, 11410, Việt Nam",2,ADMIN_PARTIAL_MATCH,UNKNOWN,False
142882,https://batdongsan.vn/ban-nha-pho-phuong-mai-vi-tri-trung-tam-lo-goc-thoang-sang-31mx6t-gia-68-ty-lh-0396935190-r142882,Hà Nội,Đống Đa,street_only,title,Phố Phương Mai_Vị Trí Trung Tâm_Lô Góc Thoáng Sáng_31mx6T_Giá,Phố Phương Mai Vị Trí Trung Tâm Lô Góc Thoáng Sáng 31mx6T Giá,"Phố Phương Mai_Vị Trí Trung Tâm_Lô Góc Thoáng Sáng_31mx6T_Giá, Đống Đa, Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"Phố Phương Mai Vị Trí Trung Tâm Lô Góc Thoáng Sáng 31mx6T Giá, Đống Đa, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
193973,https://batdongsan.vn/ban-nha-thanh-am-long-bienoto-do-congmoi-tinh-gan-cho-truong-62m-r193973,Hà Nội,Long Biên,street_only,title,"BÁN NHÀ THANH AM LONG BIÊN,OTO ĐỖ CỔNG,MỚI TINH, GẦN CHỢ ,TRƯỜNG 62M",THANH AM LONG BIÊN OTO ĐỖ CỔNG MỚI TINH GẦN CHỢ TRƯỜNG,"BÁN NHÀ THANH AM LONG BIÊN,OTO ĐỖ CỔNG,MỚI TINH, GẦN CHỢ ,TRƯỜNG 62M, Long Biên, Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"THANH AM LONG BIÊN OTO ĐỖ CỔNG MỚI TINH GẦN CHỢ TRƯỜNG, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
